PoroId,McmId,SypId
200921,388812,4145429
200935,388817,4145439
200965,388822,4145449
200967,388827,4145459
200971,388832,4145469
200995,388837,4145519
200987,388842,4145534
200931,388847,4145549
201003,388852,4145574
200941,388857,4142971
200943,388862,4142976
200835,388867,4143216
200959,388872,4143326
200961,388877,4143331
200853,388882,4143456
200925,388887,4143531
200927,388892,4143536
200897,388897,4143711
200861,388902,4143781
200725,388907,4144094
200887,388912,4144308
200889,388917,4145614
200879,388922,4144475
200805,388927,4144538
200777,388932,4144609
200907,388937,4144694
200747,388942,4145624
200759,388947,4145629
200767,388952,4145634
200825,388957,4145639
200903,388962,4145644
200919,388967,4145654
200945,388977,4145884
200837,388982,4143221
200963,388987,4143336
200855,388992,4143461
200929,388997,4143541
200899,389002,4143716
200863,389007,4143786
200727,389012,4144099
200891,389017,4144313
200881,389022,4144480
200807,389027,4144543
200779,389032,4144614
200909,389037,4144699
200763,389042,4145734
200813,389047,4145739
200849,389052,4145744
200937,389057,4145749
200973,389062,4145764
200989,389067,4145769
201001,389072,4145814
200933,389077,4145824
201005,389082,4145829
203636,394797,4169072
203796,394787,4169102
324475,394692,4169107
1726996,550161,4169127
203834,396597,4169174
203710,396602,4169189
203736,394702,4169194
203856,396607,4169204
1693692,394592,4169214
203804,396612,4169224
203670,396617,4169239
203722,396622,4169249
203872,394747,4169259
203618,381231,4169289
203860,381228,4169309
203762,381234,4169329
203760,394812,4169334
203698,394697,4169364
203790,396627,4169374
203652,394667,4169409
203862,396632,4169429
203778,396637,4169434
203772,381222,4169444
203724,396642,4169474
203666,396647,4169484
203830,396652,4169509
203626,394807,4169519
203628,396657,4169534
1707488,394632,4169544
203630,394582,4169559
203632,394742,4169574
203674,394617,4169589
203692,394717,4169609
203718,381225,4169624
203732,394627,4169634
203740,394622,4169649
203766,394577,4169664
203768,394752,4169679
203770,396662,4169694
203800,394612,4169719
203816,396667,4169729
203774,396672,4169739
203694,396677,4169759
203720,396682,4169769
203776,396687,4169749
209089,398449,4230084
209097,407674,4255545
209065,407694,4255695
208863,407709,4255745
209037,407734,4260914
208869,407754,4260924
208849,407759,4255970
208853,398454,4230089
208955,407784,4256130
208887,407789,4256150
209095,407799,4256215
208883,407814,4256245
209103,407824,4259390
208839,398459,4230094
209113,407869,4256335
209109,407879,4256355
208909,407889,4256375
209111,407909,4256415
208935,407914,4256425
208885,407929,4256455
209003,407934,4256465
209067,407949,4256495
208837,407954,4256505
209123,407959,4256515
209127,407964,4259410
209015,407984,4261222
208959,407994,4256565
208941,408009,4256595
209049,398464,4256625
209117,408029,4256645
209129,408039,4256665
208903,408054,4256695
208881,408069,4260944
209069,408084,4256745
208911,408094,4256765
208871,408104,4256785
209081,408114,4256805
208995,408119,4256815
208979,408129,4256835
208951,408154,4256885
208965,408159,4256895
208835,408164,4256905
208897,408199,4255560
208827,408209,4255585
208917,408214,4255595
208891,408224,4255615
209039,408234,4255635
208861,408259,4255715
208953,408269,4255755
209001,408284,4255825
208811,408294,4255845
208807,408304,4255880
208923,408329,4255940
208817,408339,4255960
209057,408344,4255980
209077,398484,4230099
208809,408369,4261187
209119,408384,4256060
208895,408404,4259430
209047,408414,4256160
209071,408419,4256170
208819,398469,4256180
209021,398474,4256185
208987,398479,4256210
208875,408424,4256915
208933,408444,4259440
209083,408449,4259450
208969,398489,4256955
209087,408484,4257035
209061,408504,4257075
208847,408514,4257095
208925,408524,4257115
208833,408534,4257135
209041,408544,4257155
208829,408549,4257165
208831,398564,4257175
208851,408554,4257185
208859,408559,4257195
208865,398494,4257205
208873,408564,4259460
208889,408569,4260959
208913,408574,4257215
208919,398569,4257225
208927,408579,4257235
208937,408584,4257245
208943,408589,4257255
208947,408594,4257265
208961,398574,4257275
208981,398579,4257285
208983,408599,4257295
209011,408604,4257305
209017,398499,4257315
209027,408609,4257325
1714734,408614,4261092
209035,408619,4257335
209073,408624,4257345
209085,408629,4257355
209121,408634,4257365
208877,408639,4257375
209091,408644,4257385
209099,408649,4257390
208855,408654,4257395
209105,408659,4259395
208841,408664,4257400
208843,408669,4257405
209051,408674,4256630
208997,408679,4256820
208899,408684,4257410
208813,408689,4257415
208821,408694,4257420
208823,408699,4257425
209023,408704,4257430
208989,408709,4257435
208991,408714,4257440
208971,408719,4256960
208973,408724,4256965
209043,408729,4257160
208867,408734,4257445
208921,408739,4257450
208945,408744,4257455
208963,408749,4257460
208985,408754,4261210
209013,408759,4261216
209019,408764,4257465
209029,408769,4257470
209033,408774,4259480
209079,398524,4257475
209115,398529,4257480
209007,398504,4257485
209125,398509,4257490
209005,398534,4257495
208957,398539,4257500
208931,398544,4257505
208905,398549,4257510
208977,398514,4257515
208893,398554,4257520
209059,398559,4257525
209063,398519,4257530
209093,410574,4259195
209101,410579,4259200
208857,410584,4259205
209107,410589,4259400
208845,410594,4259210
209053,410599,4259225
208999,410604,4259230
208901,410609,4259245
208815,410614,4259255
208825,410619,4257535
209025,410624,4259260
208993,410629,4259275
208975,410634,4256970
209045,410639,4259280
208907,410644,4259305
208915,410649,4259310
208929,410654,4259325
208939,410659,4259340
208949,410664,4259345
208967,410669,4259360
209009,410674,4257540
209075,410679,4259365
208879,410684,4259370
226196,457393,4409970
226306,457438,4410030
226168,457458,4410070
226406,457468,4410090
226352,457478,4410110
226356,456408,4410120
226252,457553,4410130
1714740,456413,4410160
226174,456418,4410180
226332,457573,4410200
226334,457578,4410210
226176,457593,4410230
226310,457608,4410250
226202,457623,4410280
226204,457633,4410300
226208,456423,4410310
226274,456428,4410330
226292,457643,4410350
226328,457658,4410380
226370,457673,4410410
226272,457683,4410430
226298,457688,4410440
226302,456438,4410450
226224,457693,4410460
226180,457703,4410480
226248,457708,4410490
1710319,672383,4410500
226256,457728,4410535
1714744,701498,4412549
226416,457763,4410615
226184,456453,4410625
226394,457773,4410645
226396,456468,4410655
226400,456478,4410665
226346,457778,4410675
226212,457793,4410695
226270,457813,4410735
226372,457818,4410745
226294,457843,4410795
226172,457853,4410815
226232,457873,4410855
226234,457878,4410865
226238,456498,4410875
226282,457888,4410895
226418,457913,4410945
226280,457923,4410965
226178,457933,4410985
226214,457948,4411015
226360,457953,4411035
226258,456493,4411055
226388,457963,4411065
226284,457973,4411085
226386,457988,4411115
226286,457998,4411135
226320,458008,4411165
226312,456513,4411175
226316,456518,4411185
1714748,458023,4411215
226276,458033,4411235
226364,458038,4411245
226350,458053,4411275
226170,458073,4411315
226216,458078,4411325
226220,456523,4411335
226246,458083,4411345
1579452,453298,4411355
1579456,453303,4411375
226376,458093,4411385
226414,458123,4411425
226230,458133,4411445
226288,458158,4411495
226242,456528,4411505
1714750,458163,4411515
226194,458168,4411535
226198,458173,4411545
226226,458178,4411555
226228,458183,4411565
226266,458188,4411575
226268,458193,4411585
226322,458198,4411595
226338,458203,4411615
226340,458208,4411625
226348,458213,4411645
226366,456533,4411655
226374,458218,4411670
226378,458223,4411680
226390,456538,4411700
226404,458228,4411715
226408,458233,4411725
226200,456553,4411735
226296,458238,4411745
226384,458243,4411755
226410,456563,4411765
226354,458248,4410115
226254,458253,4410135
226336,458258,4410215
226206,458263,4410305
226330,458268,4410385
226300,458273,4410445
226186,458278,4410630
226398,458283,4410660
226236,458288,4410870
226362,458293,4411040
226260,458298,4411060
226314,458303,4411180
226218,458308,4411330
226244,458313,4411510
226190,456578,4411525
226324,457378,4411605
226342,456583,4411635
226380,457373,4411690
226358,457368,4410125
226210,457363,4410315
226304,457358,4410455
226402,457353,4410670
226240,457348,4410880
226318,457343,4411190
226222,457338,4411340
226192,457333,4411530
226326,457328,4411610
226344,457323,4411640
226382,457318,4411695
226264,457313,4411780
226278,457308,4411785
226182,457303,4411790
226368,457298,4411665
226392,457293,4411710
226412,457288,4411775
235788,482879,4514115
235792,482884,4514120
235766,482924,4514315
235824,482939,4515245
235984,482954,4515275
235862,482964,4515295
235808,482969,4515305
283938,482974,4515310
1722029,482979,4515315
235786,482994,4515340
235878,482999,4515350
235846,483014,4515380
235998,483024,4515450
235974,483034,4515470
235800,483039,4515580
235804,483044,4515585
235850,483054,4515680
235970,483059,4515715
235910,483069,4515970
235848,483099,4516265
235992,483114,4516310
235776,483119,4516395
235980,483134,4516545
235830,483139,4516575
235772,483144,4516595
235770,483159,4516750
235904,483169,4516795
235994,483174,4516820
1714754,483179,4516835
235982,483194,4516880
235922,483199,4516900
235832,483204,4516985
235774,483209,4517000
236000,483219,4517050
235908,483224,4517060
235868,483234,4517080
235866,483254,4517140
235864,483264,4517175
235912,483284,4517235
235990,483319,4517320
235844,483334,4517360
235882,483349,4517400
235934,483354,4517410
235828,483359,4517425
235852,483369,4517455
235854,483374,4516720
235914,483384,4516740
235818,483399,4516780
1714756,483404,4516805
235900,483414,4516845
235890,483429,4516920
235884,483434,4516930
235978,483444,4516955
235872,483449,4516965
235874,483454,4516970
235836,483459,4516980
235838,483464,4517010
235956,483469,4516495
235960,483474,4516500
235768,483494,4516565
235834,483499,4516585
235898,483514,4516635
235856,483519,4516645
235906,483529,4516665
235814,483539,4516700
1714758,483544,4516120
235902,483579,4516225
235826,483589,4516245
235948,483594,4516255
235952,483599,4516280
235966,483614,4516345
235972,483624,4516385
235870,483644,4516445
235816,483659,4516480
235778,483664,4515665
235782,483669,4515690
235784,483674,4515700
235796,483679,4515725
235842,483684,4515735
235860,483689,4515760
235892,483694,4515770
235916,483699,4515780
235918,483704,4515795
235924,483709,4515805
235932,483714,4515815
235940,483719,4515830
235946,483724,4515840
235964,483729,4515850
235968,483734,4515860
235986,483739,4515875
236002,483744,4515885
235876,483749,4515895
235880,483754,4515910
235930,483759,4515920
235790,483774,4515940
235888,483779,4515945
235802,483784,4515950
235996,483789,4515960
235936,483794,4515965
235820,483799,4515980
235958,483804,4515985
235858,483809,4515990
235950,483814,4515995
235894,483819,4516000
235920,483824,4516005
235926,483829,4516015
235942,483834,4516010
235794,483839,4516020
235806,483844,4516025
235840,489259,4516050
235962,483849,4516065
235954,483854,4516070
235928,483869,4516030
235944,489254,4516035
235938,483874,4516075
235812,483879,4516090
235780,483884,4516060
235988,483889,4516055
235798,483894,4516105
267652,511435,4631129
267700,511445,4631150
267860,511455,4631260
267658,511465,4631325
267816,511480,4631350
267772,511490,4631500
267812,511495,4631510
267724,511500,4631520
267782,511520,4631560
267786,511525,4631570
267868,511530,4631580
1701266,511535,4631860
1701268,511540,4631960
267660,511545,4660885
267704,511550,4631980
267826,511565,4632190
267848,511570,4632380
267850,511580,4632760
267810,511595,4632880
267708,511600,4632890
267712,511605,4632945
267688,511615,4633055
267638,511630,4633085
1723690,674246,4633185
267794,511640,4633265
267698,511650,4633310
267734,511655,4633320
267866,511660,4633330
267630,511665,4633385
267802,511670,4633485
267754,511680,4633540
267696,511715,4633690
267872,511720,4633700
267874,511725,4633710
267666,511740,4634185
267814,511750,4634205
267636,511760,4634225
267694,511775,4634475
267854,511800,4634570
267858,511810,4634590
267680,511815,4634600
267622,511825,4634620
267862,511830,4634630
267800,511840,4634645
267682,511855,4634855
267806,511865,4634880
267834,511880,4682601
267876,511885,4634955
267750,511895,4635000
267764,511905,4635030
267668,511910,4635180
267672,511915,4635195
267726,511925,4635210
267864,511930,4635220
267684,511950,4635255
